date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:46:25	6951/6951	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/08-jquery.magnific-popup.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/08-jquery.magnific-popup.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:25	4134/4134	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/09-nice-select.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/09-nice-select.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:39	1013/1013	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/12-owl.theme.default.min.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/12-owl.theme.default.min.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:40	15501/15501	U-----	200	untouched ('OK')	text/css	date:Sat,%2011%20Jan%202025%2005:37:32%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/02-about.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/02-about.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:40	0/0	U-----	200	untouched ('OK')	text/css	date:Sat,%2011%20Jan%202025%2005:36:54%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/01-slider.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/01-slider.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:43	33549/33549	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/13-jquery-ui.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/13-jquery-ui.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:52	19943/19943	U-----	200	untouched ('OK')	text/css	date:Sat,%2011%20Jan%202025%2006:38:02%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/03-services.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/03-services.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:54	19612/19612	U-----	200	untouched ('OK')	text/css	date:Fri,%2030%20Aug%202024%2004:39:32%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/04-testimonial.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/04-testimonial.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:55	11634/11634	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/05-team.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/05-team.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:55	32587/32587	U-----	200	untouched ('OK')	text/css	date:Fri,%2010%20Jan%202025%2012:13:36%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/06-blog.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/06-blog.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:56	1232/1232	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/07-brand.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/07-brand.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:56	5282/5282	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/08-contact.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/08-contact.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:46:56	5290/5290	U-----	200	untouched ('OK')	text/css	date:Mon,%2013%20Jan%202025%2005:31:48%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/11-faq.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/11-faq.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:07	10245/10245	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/12-footer.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/12-footer.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:08	7666/7666	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/09-counter.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/09-counter.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:08	963/963	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/10-error.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/10-error.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:08	2378/2378	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/13-page-header.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/13-page-header.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:10	3000/3000	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/awards.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/awards.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:10	1757/1757	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/cta.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/cta.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:11	2215/2215	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/design-interior.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/design-interior.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:11	6902/6902	U-----	200	untouched ('OK')	text/css	date:Sat,%2011%20Jan%202025%2007:26:52%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/feature.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/feature.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:11	4212/4212	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/15-video.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/15-video.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:11	32590/32590	U-----	200	untouched ('OK')	text/css	date:Thu,%2016%20Jan%202025%2005:45:05%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/banner.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/banner.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:11	4381/4381	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/pricing.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/pricing.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:12	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:11%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-brands-400.svg	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-brands-400.svg	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:12	14155/14155	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/projects.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/projects.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:12	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:11%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300.eot	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300.eot	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:12	7804/7804	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/quote.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/quote.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:12	4801/4801	U-----	200	untouched ('OK')	text/css	date:Mon,%2013%20Jan%202025%2003:55:58%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/skill.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/skill.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:13	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:12%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300.eot?	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300d41d.eot	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:13	1966/1966	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/sliding-text.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/sliding-text.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:13	18759/18759	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/why-choose.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/why-choose.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:13	2996/2996	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/working-process.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/working-process.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:13	13689/13689	U-----	200	untouched ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/swiper.min.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/swiper.min.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:14	60477/60477	U-----	200	untouched ('OK')	text/css	date:Mon,%2013%20Jan%202025%2006:18:30%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/responsive.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/responsive.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:14	1655/1655	U-----	200	untouched ('')	image/png	date:Thu,%2029%20Aug%202024%2016:29:16%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/images/resources/logo-1.png	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/images/resources/logo-1.png	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:14	61378/61378	U-----	200	untouched ('OK')	text/css	date:Wed,%2025%20Sep%202024%2004:07:18%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/style.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/style.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:14	57285/57285	U-----	200	untouched ('OK')	text/css	date:Wed,%2025%20Sep%202024%2005:47:28%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/14-shop.css	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/14-shop.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:14	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:13%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300.ttf	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300.ttf	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:15	133423/133423	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index2.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/index2.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:15	144701/144701	U-----	200	untouched ('OK')	text/html	date:Mon,%2013%20Jan%202025%2006:18:38%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index3.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/index3.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:15	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300.svg	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-light-300.svg	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:15	136966/136966	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index-dark.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/index-dark.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:16	140259/140259	U-----	200	untouched ('OK')	text/html	date:Mon,%2013%20Jan%202025%2006:32:20%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index3-one-page.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/index3-one-page.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:16	83357/83357	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/about.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/about.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:16	128788/128788	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index2-one-page.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/index2-one-page.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:16	50338/50338	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/international-transport.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/international-transport.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:17	50340/50340	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/track-transport.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/track-transport.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:17	139081/139081	U-----	200	untouched ('OK')	text/html	date:Sat,%2018%20Jan%202025%2001:49:34%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index-one-page.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/index-one-page.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:17	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:16%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-regular-400.ttf	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-regular-400.ttf	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:17	50341/50341	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/personal-delivery.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/personal-delivery.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:17	65106/65106	U-----	200	untouched ('OK')	text/html	date:Mon,%2013%20Jan%202025%2006:35:30%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/service.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/service.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:17	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:17%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-regular-400.svg	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-regular-400.svg	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:17	50334/50334	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/ocean-transport.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/ocean-transport.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:18	50346/50346	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/warehouse-facility.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/warehouse-facility.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:18	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:17%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-solid-900.eot	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-solid-900.eot	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:18	45102/45102	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/team.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/team.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:18	46075/46075	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/team-details.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/team-details.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:19	41227/41227	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/project.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/project.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:47:19	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2025%20Feb%202025%2010:47:18%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-solid-900.eot?	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/assets/fonts/fa-solid-900d41d.eot	(from https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css)
11:47:19	48601/48601	U-----	200	untouched ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/project-details.html	C:/Users/dahur/Downloads/stringent/weblayout.unicktheme.com/logistiq/main-html/project-details.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
