date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:55	321/321	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:12%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/07-jarallax.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/07-jarallax.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:32:57	6951/6951	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/08-jquery.magnific-popup.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/08-jquery.magnific-popup.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:32:57	99365/99365	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:12%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/06-font-awesome-all.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:09	4134/4134	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/09-nice-select.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/09-nice-select.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:14	3351/3351	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/11-owl.carousel.min.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/11-owl.carousel.min.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:17	1013/1013	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/12-owl.theme.default.min.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/12-owl.theme.default.min.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:20	33549/33549	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/13-jquery-ui.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/13-jquery-ui.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:20	0/0	---M--	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202025%2005:36:54%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/01-slider.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/01-slider.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:21	15501/15501	---M-Z	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202025%2005:37:32%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/02-about.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/02-about.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:21	19943/19943	---M-Z	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202025%2006:38:02%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/03-services.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/03-services.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:24	19612/19612	---M-Z	200	added ('OK')	text/css	date:Fri,%2030%20Aug%202024%2004:39:32%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/04-testimonial.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/04-testimonial.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:27	11634/11634	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/05-team.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/05-team.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:28	32587/32587	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Jan%202025%2012:13:36%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/06-blog.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/06-blog.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:29	1232/1232	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/07-brand.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/07-brand.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:29	5282/5282	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/08-contact.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/08-contact.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:30	7666/7666	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/09-counter.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/09-counter.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:30	963/963	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/10-error.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/10-error.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:31	10245/10245	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/12-footer.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/12-footer.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:32	5290/5290	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Jan%202025%2005:31:48%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/11-faq.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/11-faq.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:33	2378/2378	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/13-page-header.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/13-page-header.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:33	57285/57285	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Sep%202024%2005:47:28%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/14-shop.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/14-shop.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:34	4212/4212	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/15-video.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/15-video.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:34	3000/3000	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/awards.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/awards.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:35	32590/32590	---M-Z	200	added ('OK')	text/css	date:Thu,%2016%20Jan%202025%2005:45:05%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/banner.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/banner.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:36	1757/1757	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/cta.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/cta.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:38	2215/2215	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/design-interior.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/design-interior.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:38	6902/6902	---M-Z	200	added ('OK')	text/css	date:Sat,%2011%20Jan%202025%2007:26:52%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/feature.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/feature.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:39	4381/4381	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/pricing.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/pricing.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:39	14155/14155	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/projects.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/projects.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:40	7804/7804	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/quote.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/quote.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:40	4801/4801	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Jan%202025%2003:55:58%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/skill.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/skill.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:41	1966/1966	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/sliding-text.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/sliding-text.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:42	2996/2996	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/working-process.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/working-process.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:42	13689/13689	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/swiper.min.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/swiper.min.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:43	18759/18759	---M-Z	200	added ('OK')	text/css	date:Thu,%2029%20Aug%202024%2016:29:14%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/why-choose.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/module-css/why-choose.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:44	60477/60477	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Jan%202025%2006:18:30%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/responsive.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/responsive.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:44	61378/61378	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Sep%202024%2004:07:18%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/css/style.css	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/css/style.css	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:45	1655/1655	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202024%2016:29:16%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/assets/images/resources/logo-1.png	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/assets/images/resources/logo-1.png	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:47	144701/144701	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Jan%202025%2006:18:38%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index3.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/index3.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:47	133423/133423	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index2.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/index2.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:48	139081/139081	---M-Z	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202025%2001:49:34%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index-one-page.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/index-one-page.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:48	128788/128788	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index2-one-page.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/index2-one-page.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:49	140259/140259	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Jan%202025%2006:32:20%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index3-one-page.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/index3-one-page.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:49	136966/136966	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/index-dark.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/index-dark.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:51	83357/83357	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/about.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/about.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:51	50338/50338	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/international-transport.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/international-transport.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:52	65106/65106	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Jan%202025%2006:35:30%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/service.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/service.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:54	50341/50341	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/personal-delivery.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/personal-delivery.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:54	50340/50340	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/track-transport.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/track-transport.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:54	50334/50334	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/ocean-transport.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/ocean-transport.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:54	50346/50346	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/warehouse-facility.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/warehouse-facility.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:55	50351/50351	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/emergency-transport.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/emergency-transport.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:56	46075/46075	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/team-details.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/team-details.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:57	41227/41227	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/project.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/project.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:33:57	45102/45102	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/team.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/team.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:00	48601/48601	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/project-details.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/project-details.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:01	46026/46026	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/testimonial.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/testimonial.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:02	50576/50576	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/pricing.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/pricing.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:05	40958/40958	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/faq.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/faq.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:07	35150/35150	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/404.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/404.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:10	71781/71781	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/products.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/products.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:11	48040/48040	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/product-details.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/product-details.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:12	41040/41040	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/cart.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/cart.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:12	51388/51388	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/checkout.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/checkout.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:17	43272/43272	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/wishlist.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/wishlist.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
11:34:20	38831/38831	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Jan%202025%2010:09:24%20GMT	https://weblayout.unicktheme.com/logistiq/main-html/sign-up.html	C:/Users/dahur/Downloads/Stringent/weblayout.unicktheme.com/logistiq/main-html/sign-up.html	(from https://weblayout.unicktheme.com/logistiq/main-html/index.html)
